x,y,time,step,timestamp
345.9045681,387.8619748,17439,-1,2025-05-27T16:37:34.781Z
331.7956833,392.3763737,17484,-1,2025-05-27T16:37:34.781Z
317.3734459,372.5277839,17529,-1,2025-05-27T16:37:34.781Z
278.0789767,330.4608566,17574,-1,2025-05-27T16:37:34.781Z
239.9300154,312.1100343,17624,-1,2025-05-27T16:37:34.781Z
254.0260142,287.4709976,17673,-1,2025-05-27T16:37:34.781Z
265.0793198,315.3190867,17724,-1,2025-05-27T16:37:34.781Z
277.0016982,342.303711,17775,-1,2025-05-27T16:37:34.781Z
332.2780327,349.8789474,17822,-1,2025-05-27T16:37:34.781Z
262.1632025,306.6838071,17870,-1,2025-05-27T16:37:34.781Z
254.1608771,316.5428552,17916,-1,2025-05-27T16:37:34.781Z
191.7450942,329.3508747,17966,-1,2025-05-27T16:37:34.781Z
158.3682055,344.1611906,18017,-1,2025-05-27T16:37:34.781Z
130.3741896,354.921378,18063,-1,2025-05-27T16:37:34.781Z
104.5690028,375.5973443,18110,-1,2025-05-27T16:37:34.781Z
92.24471288,361.8964962,18156,-1,2025-05-27T16:37:34.781Z
103.7327054,366.5783822,18206,-1,2025-05-27T16:37:34.781Z
91.04645954,361.5731648,18259,-1,2025-05-27T16:37:34.781Z
64.57899177,396.9878116,18307,-1,2025-05-27T16:37:34.781Z
30.78012608,428.1681496,18354,-1,2025-05-27T16:37:34.781Z
16.31404574,411.9999324,18405,-1,2025-05-27T16:37:34.781Z
20.38903529,400.9771376,18452,-1,2025-05-27T16:37:34.781Z
68.39755397,341.3922433,18501,-1,2025-05-27T16:37:34.781Z
86.09518928,336.3562499,18553,-1,2025-05-27T16:37:34.781Z
41.35372946,303.9135464,18600,-1,2025-05-27T16:37:34.781Z
34.21391193,308.8838833,18647,-1,2025-05-27T16:37:34.781Z
33.32008506,300.0496885,18698,-1,2025-05-27T16:37:34.781Z
49.7464821,313.2583444,18745,-1,2025-05-27T16:37:34.781Z
43.18655518,358.6133121,18802,-1,2025-05-27T16:37:34.781Z
61.09536667,345.4201889,18873,-1,2025-05-27T16:37:34.781Z
96.09857486,320.714316,18920,-1,2025-05-27T16:37:34.781Z
79.83607987,311.8938621,18971,-1,2025-05-27T16:37:34.781Z
77.23610201,314.3962744,19018,-1,2025-05-27T16:37:34.781Z
81.89826488,324.2697729,19063,-1,2025-05-27T16:37:34.781Z
64.79833838,325.4753087,19123,-1,2025-05-27T16:37:34.781Z
89.77228757,302.8833105,19186,-1,2025-05-27T16:37:34.781Z
119.7887523,263.2973023,19228,-1,2025-05-27T16:37:34.781Z
137.4191799,259.1088945,19272,-1,2025-05-27T16:37:34.781Z
120.7635539,268.8683969,19314,-1,2025-05-27T16:37:34.781Z
131.3117486,284.9049789,19352,-1,2025-05-27T16:37:34.781Z
126.936015,277.9659148,19391,-1,2025-05-27T16:37:34.781Z
146.9388919,246.6799134,19430,-1,2025-05-27T16:37:34.781Z
125.9757989,268.5034815,19486,-1,2025-05-27T16:37:34.781Z
119.9450598,295.5401223,19542,-1,2025-05-27T16:37:34.781Z
101.3145546,341.7213736,19581,-1,2025-05-27T16:37:34.781Z
61.10655586,371.5016437,19619,-1,2025-05-27T16:37:34.781Z
82.70271455,357.5544137,19659,-1,2025-05-27T16:37:34.781Z
86.28397557,354.2483141,19703,-1,2025-05-27T16:37:34.781Z
70.11948516,373.5216974,19747,-1,2025-05-27T16:37:34.781Z
3.89488865,413.1333244,19825,-1,2025-05-27T16:37:34.781Z
22.51575013,409.2271298,19871,-1,2025-05-27T16:37:34.781Z
29.60225976,402.496613,19911,-1,2025-05-27T16:37:34.781Z
38.12439471,386.0405929,19952,-1,2025-05-27T16:37:34.781Z
41.58674498,380.6962974,19992,-1,2025-05-27T16:37:34.781Z
40.76432702,354.3103815,20037,-1,2025-05-27T16:37:34.781Z
38.53257917,374.0470818,20078,-1,2025-05-27T16:37:34.781Z
29.83684989,349.4590549,20118,-1,2025-05-27T16:37:34.781Z
58.8283414,355.6541284,20162,-1,2025-05-27T16:37:34.781Z
75.07332479,352.9162815,20218,-1,2025-05-27T16:37:34.781Z
53.05310411,365.2586246,20281,-1,2025-05-27T16:37:34.781Z
54.13302907,392.133137,20326,-1,2025-05-27T16:37:34.781Z
64.80708183,392.131261,20368,-1,2025-05-27T16:37:34.781Z
100.3581014,368.0540605,20414,-1,2025-05-27T16:37:34.781Z
89.86711096,374.888335,20459,-1,2025-05-27T16:37:34.781Z
96.97525404,371.0471109,20501,-1,2025-05-27T16:37:34.781Z
75.88458967,404.8592939,20544,-1,2025-05-27T16:37:34.781Z
67.1487688,385.958455,20586,-1,2025-05-27T16:37:34.781Z
51.28773601,393.3898849,20628,-1,2025-05-27T16:37:34.781Z
87.36825454,353.2090433,20677,-1,2025-05-27T16:37:34.781Z
86.45961536,363.7972658,20720,-1,2025-05-27T16:37:34.781Z
188.2327393,320.9019777,20766,-1,2025-05-27T16:37:34.781Z
282.0869315,327.8248139,20811,-1,2025-05-27T16:37:34.781Z
377.2082821,274.1484895,20853,-1,2025-05-27T16:37:34.781Z
399.8744667,275.7516139,20901,-1,2025-05-27T16:37:34.781Z
411.6494394,306.836423,20944,-1,2025-05-27T16:37:34.781Z
401.0933897,324.2613905,20992,-1,2025-05-27T16:37:34.781Z
383.750103,335.6467882,21042,-1,2025-05-27T16:37:34.781Z
377.8587177,349.9028386,21086,-1,2025-05-27T16:37:34.781Z
449.4409321,343.0933132,21132,-1,2025-05-27T16:37:34.781Z
461.1602773,366.3055876,21179,-1,2025-05-27T16:37:34.781Z
485.6927897,351.6015803,21230,-1,2025-05-27T16:37:34.781Z
517.925972,367.633599,21279,-1,2025-05-27T16:37:34.781Z
533.6354836,376.0966634,21333,-1,2025-05-27T16:37:34.781Z
546.6521875,373.6956952,21388,-1,2025-05-27T16:37:34.781Z
549.6698738,393.3892682,21444,-1,2025-05-27T16:37:34.781Z
550.1116331,413.923837,21499,-1,2025-05-27T16:37:34.781Z
572.4908858,438.8254681,21551,-1,2025-05-27T16:37:34.781Z
562.5269212,441.2819647,21608,-1,2025-05-27T16:37:34.781Z
588.0339364,435.6296299,21658,-1,2025-05-27T16:37:34.781Z
591.2783235,436.310271,21715,-1,2025-05-27T16:37:34.781Z
596.8436234,397.8750123,21767,-1,2025-05-27T16:37:34.781Z
605.622492,372.6239615,21818,-1,2025-05-27T16:37:34.781Z
632.1766246,405.1380043,21874,-1,2025-05-27T16:37:34.781Z
659.2360499,391.6441443,21925,-1,2025-05-27T16:37:34.781Z
673.3816752,455.4087107,21977,-1,2025-05-27T16:37:34.781Z
714.7968042,456.5906196,22031,-1,2025-05-27T16:37:34.781Z
696.451941,438.0249068,22086,-1,2025-05-27T16:37:34.781Z
701.4595787,451.4830267,22138,-1,2025-05-27T16:37:34.781Z
715.9648629,483.7092306,22189,-1,2025-05-27T16:37:34.781Z
689.4860396,472.3125734,22244,-1,2025-05-27T16:37:34.781Z
713.7161713,456.0913503,22299,-1,2025-05-27T16:37:34.781Z
706.3383637,463.3384307,22356,-1,2025-05-27T16:37:34.781Z
692.2104623,427.3143449,22408,-1,2025-05-27T16:37:34.781Z
704.03579,410.7019207,22460,-1,2025-05-27T16:37:34.781Z
714.4614423,413.6143842,22512,-1,2025-05-27T16:37:34.781Z
726.9618925,352.489179,22564,-1,2025-05-27T16:37:34.781Z
718.6243344,370.2795929,22617,-1,2025-05-27T16:37:34.781Z
683.82177,383.8925392,22666,-1,2025-05-27T16:37:34.781Z
675.7207523,387.1644456,22716,-1,2025-05-27T16:37:34.781Z
683.1312495,342.0260274,22768,-1,2025-05-27T16:37:34.781Z
694.9412818,352.1814396,22815,-1,2025-05-27T16:37:34.781Z
665.3070195,365.5553534,22861,-1,2025-05-27T16:37:34.781Z
674.0326387,340.5008885,22908,-1,2025-05-27T16:37:34.781Z
660.66056,327.19606,22954,-1,2025-05-27T16:37:34.781Z
669.1233479,301.4721536,23002,-1,2025-05-27T16:37:34.781Z
644.7832148,330.9937043,23055,-1,2025-05-27T16:37:34.781Z
615.3869026,350.9860563,23105,-1,2025-05-27T16:37:34.781Z
628.9243236,344.1405678,23159,-1,2025-05-27T16:37:34.781Z
640.8950847,311.1878369,23210,-1,2025-05-27T16:37:34.781Z
640.1630044,334.6629217,23263,-1,2025-05-27T16:37:34.781Z
678.327657,366.3290197,23312,-1,2025-05-27T16:37:34.781Z
638.0737046,337.7064537,23368,-1,2025-05-27T16:37:34.781Z
641.4778969,433.7949215,23443,-1,2025-05-27T16:37:34.781Z
680.9466575,469.4590121,23489,-1,2025-05-27T16:37:34.781Z
742.0869821,491.906868,23541,-1,2025-05-27T16:37:34.781Z
795.839411,527.0972083,23588,-1,2025-05-27T16:37:34.781Z
757.0410433,524.3538538,23640,-1,2025-05-27T16:37:34.781Z
752.1891324,443.9334105,23700,-1,2025-05-27T16:37:34.781Z
714.9942872,385.8352563,23771,-1,2025-05-27T16:37:34.781Z
668.4471582,396.5277868,23818,-1,2025-05-27T16:37:34.781Z
651.8652605,435.5530802,23865,-1,2025-05-27T16:37:34.781Z
671.2347001,433.7018603,23911,-1,2025-05-27T16:37:34.781Z
608.5284415,457.5998299,23955,-1,2025-05-27T16:37:34.781Z
637.2038351,392.6957213,24016,-1,2025-05-27T16:37:34.781Z
629.6243221,350.1995267,24081,-1,2025-05-27T16:37:34.781Z
610.6400687,356.3897171,24130,-1,2025-05-27T16:37:34.781Z
597.7103295,387.8296343,24178,-1,2025-05-27T16:37:34.781Z
663.4426657,344.3762407,24222,-1,2025-05-27T16:37:34.781Z
677.8372304,308.0243736,24266,-1,2025-05-27T16:37:34.781Z
677.1762022,309.8029264,24309,-1,2025-05-27T16:37:34.781Z
691.2668346,290.5416436,24358,-1,2025-05-27T16:37:34.781Z
760.6035278,285.4370736,24411,-1,2025-05-27T16:37:34.781Z
754.6181246,289.3273349,24481,-1,2025-05-27T16:37:34.781Z
724.5188181,321.4751397,24525,-1,2025-05-27T16:37:34.781Z
673.457616,376.8882911,24574,-1,2025-05-27T16:37:34.781Z
663.1001764,361.1076603,24623,-1,2025-05-27T16:37:34.781Z
648.2326558,364.9755684,24670,-1,2025-05-27T16:37:34.781Z
645.860431,365.3834582,24730,-1,2025-05-27T16:37:34.781Z
711.2146697,306.2878785,24797,-1,2025-05-27T16:37:34.781Z
715.5206464,267.3468103,24843,-1,2025-05-27T16:37:34.781Z
732.693329,274.0537868,24892,-1,2025-05-27T16:37:34.781Z
726.2768546,223.2622543,24938,-1,2025-05-27T16:37:34.781Z
708.5067409,228.7509397,24984,-1,2025-05-27T16:37:34.781Z
700.1592648,252.6869964,25029,-1,2025-05-27T16:37:34.781Z
647.0783712,288.8083061,25079,-1,2025-05-27T16:37:34.781Z
656.6428866,302.2198091,25124,-1,2025-05-27T16:37:34.781Z
638.1790205,289.0558654,25172,-1,2025-05-27T16:37:34.781Z
635.8987074,307.5072791,25218,-1,2025-05-27T16:37:34.781Z
636.8679043,315.1360402,25264,-1,2025-05-27T16:37:34.781Z
659.0973604,327.3769682,25314,-1,2025-05-27T16:37:34.781Z
673.6235122,355.7504975,25363,-1,2025-05-27T16:37:34.781Z
645.0155169,382.5039576,25408,-1,2025-05-27T16:37:34.781Z
629.463882,398.5779363,25453,-1,2025-05-27T16:37:34.781Z
587.8266955,391.9104917,25499,-1,2025-05-27T16:37:34.781Z
513.7527376,379.4344565,25544,-1,2025-05-27T16:37:34.781Z
437.32466,358.6680897,25592,-1,2025-05-27T16:37:34.781Z
341.1239246,355.5576256,25642,-1,2025-05-27T16:37:34.781Z
272.5118423,364.7633363,25687,-1,2025-05-27T16:37:34.781Z
227.7079369,346.8314209,25736,-1,2025-05-27T16:37:34.781Z
175.900863,353.8488233,25782,-1,2025-05-27T16:37:34.781Z
166.582251,326.1447963,25831,-1,2025-05-27T16:37:34.781Z
213.4104749,336.5793194,25878,-1,2025-05-27T16:37:34.781Z
227.7999432,320.4973888,25930,-1,2025-05-27T16:37:34.781Z
247.7001362,282.9406477,25978,-1,2025-05-27T16:37:34.781Z
359.2718031,278.146791,26027,-1,2025-05-27T16:37:34.781Z
464.3382187,332.6572147,26081,-1,2025-05-27T16:37:34.781Z
606.762703,324.1817551,26135,-1,2025-05-27T16:37:34.781Z
536.3655823,305.5930086,26189,-1,2025-05-27T16:37:34.781Z
647.0446244,323.8490691,26244,-1,2025-05-27T16:37:34.781Z
660.1446414,259.0992646,26298,-1,2025-05-27T16:37:34.781Z
662.6023336,268.9475382,26352,-1,2025-05-27T16:37:34.781Z
668.9551439,262.4348524,26408,-1,2025-05-27T16:37:34.781Z
727.0167732,268.903345,26464,-1,2025-05-27T16:37:34.781Z
782.2836054,280.9071052,26523,-1,2025-05-27T16:37:34.781Z
956.045681,366.7511009,26578,-1,2025-05-27T16:37:34.781Z
897.1845797,280.3132259,26636,-1,2025-05-27T16:37:34.781Z
994.1490054,252.4359062,26696,-1,2025-05-27T16:37:34.781Z
1179.433877,285.9371216,26757,-1,2025-05-27T16:37:34.781Z
1212.134845,289.3195798,26812,-1,2025-05-27T16:37:34.781Z
1220.348285,326.6054912,26874,-1,2025-05-27T16:37:34.781Z
1354.639663,331.1299023,26930,-1,2025-05-27T16:37:34.781Z
1368.009855,328.1043055,26986,-1,2025-05-27T16:37:34.781Z
1297.121203,351.6509871,27042,-1,2025-05-27T16:37:34.781Z
1432.669228,377.248249,27098,-1,2025-05-27T16:37:34.781Z
1351.204792,339.3483015,27154,-1,2025-05-27T16:37:34.781Z
1284.368248,280.9173729,27209,-1,2025-05-27T16:37:34.781Z
1350.810387,275.9826696,27265,-1,2025-05-27T16:37:34.781Z
1325.832835,304.1476348,27334,-1,2025-05-27T16:37:34.781Z
1404.385817,335.1515989,27425,-1,2025-05-27T16:37:34.781Z
1374.64993,355.8440078,27485,-1,2025-05-27T16:37:34.781Z
1281.072258,391.5721896,27547,-1,2025-05-27T16:37:34.781Z
1281.998172,368.085773,27601,-1,2025-05-27T16:37:34.781Z
1302.77624,345.5894165,27669,-1,2025-05-27T16:37:34.781Z
1266.768494,358.2439725,27752,-1,2025-05-27T16:37:34.781Z
1252.362845,366.8305459,27804,-1,2025-05-27T16:37:34.781Z
1286.024927,381.7020609,27859,-1,2025-05-27T16:37:34.781Z
1289.808322,359.4134873,27910,-1,2025-05-27T16:37:34.781Z
1273.820134,344.077898,27959,-1,2025-05-27T16:37:34.781Z
1294.954272,302.5257919,28017,-1,2025-05-27T16:37:34.781Z
1314.756167,358.7627831,28095,-1,2025-05-27T16:37:34.781Z
1337.648144,386.9305232,28143,-1,2025-05-27T16:37:34.781Z
1356.3222,359.8074362,28192,-1,2025-05-27T16:37:34.781Z
1364.297641,323.9862345,28243,-1,2025-05-27T16:37:34.781Z
1384.925815,309.0715221,28304,-1,2025-05-27T16:37:34.781Z
1447.988177,268.2060527,28383,-1,2025-05-27T16:37:34.781Z
1430.649576,268.3111982,28432,-1,2025-05-27T16:37:34.781Z
1441.943873,223.2399057,28485,-1,2025-05-27T16:37:34.781Z
1427.13355,121.7898812,28534,-1,2025-05-27T16:37:34.781Z
1417.893137,121.9499307,28585,-1,2025-05-27T16:37:34.781Z
1376.656274,159.104854,28646,-1,2025-05-27T16:37:34.781Z
1392.544926,204.7930658,28723,-1,2025-05-27T16:37:34.781Z
1331.682756,327.5785457,28774,-1,2025-05-27T16:37:34.781Z
1358.645876,380.1514947,28827,-1,2025-05-27T16:37:34.781Z
1331.492737,389.76204,28878,-1,2025-05-27T16:37:34.781Z
1310.865147,410.1362001,28929,-1,2025-05-27T16:37:34.781Z
1323.932807,404.7974752,28980,-1,2025-05-27T16:37:34.781Z
1321.383557,401.4129122,29034,-1,2025-05-27T16:37:34.781Z
1357.793348,413.2067516,29085,-1,2025-05-27T16:37:34.781Z
1337.758902,412.8484044,29135,-1,2025-05-27T16:37:34.781Z
1354.362274,451.9131178,29185,-1,2025-05-27T16:37:34.781Z
1128.703149,554.0307226,29241,-1,2025-05-27T16:37:34.781Z
926.5837718,602.226948,29292,-1,2025-05-27T16:37:34.781Z
787.3053603,578.2519703,29345,-1,2025-05-27T16:37:34.781Z
778.8925257,584.9810999,29398,-1,2025-05-27T16:37:34.781Z
628.423007,569.5440793,29457,-1,2025-05-27T16:37:34.781Z
543.5285143,605.9446513,29513,-1,2025-05-27T16:37:34.781Z
438.6710581,677.8598316,29572,-1,2025-05-27T16:37:34.781Z
289.2658914,771.7527018,29629,-1,2025-05-27T16:37:34.781Z
219.4619209,850.181802,29691,-1,2025-05-27T16:37:34.781Z
100.1841273,897.3115896,29750,-1,2025-05-27T16:37:34.781Z
-10.21484083,892.525367,29814,-1,2025-05-27T16:37:34.781Z
0.005444627,862.6427647,29875,-1,2025-05-27T16:37:34.781Z
-42.14441218,830.5667053,29939,-1,2025-05-27T16:37:34.781Z
-51.03619587,842.7631711,30001,-1,2025-05-27T16:37:34.781Z
-62.12413507,847.2564898,30062,-1,2025-05-27T16:37:34.781Z
-39.79750584,848.4309126,30124,-1,2025-05-27T16:37:34.781Z
-54.34584379,789.1480898,30192,-1,2025-05-27T16:37:34.781Z
46.30979603,822.6525547,30253,-1,2025-05-27T16:37:34.781Z
132.2043241,817.5988774,30323,-1,2025-05-27T16:37:34.781Z
159.7280506,801.83028,30428,-1,2025-05-27T16:37:34.781Z
181.2149831,753.1663877,30487,-1,2025-05-27T16:37:34.781Z
149.5640356,731.9961523,30560,-1,2025-05-27T16:37:34.781Z
134.3282014,742.3789816,30653,-1,2025-05-27T16:37:34.781Z
119.3482055,751.8681655,30711,-1,2025-05-27T16:37:34.781Z
117.9200507,702.702054,30766,-1,2025-05-27T16:37:34.781Z
85.55664871,698.4286569,30823,-1,2025-05-27T16:37:34.781Z
-11.37044711,769.2139044,30878,-1,2025-05-27T16:37:34.781Z
25.30830732,716.3711879,30944,-1,2025-05-27T16:37:34.781Z
0.476494398,787.7391552,31027,-1,2025-05-27T16:37:34.781Z
-28.05773108,834.2237771,31084,-1,2025-05-27T16:37:34.781Z
-57.40853133,848.8537319,31142,-1,2025-05-27T16:37:34.781Z
-24.11367512,874.4756521,31196,-1,2025-05-27T16:37:34.781Z
19.7177403,868.9154716,31257,-1,2025-05-27T16:37:34.781Z
45.43591281,815.833715,31342,-1,2025-05-27T16:37:34.781Z
123.7286309,757.9222327,31396,-1,2025-05-27T16:37:34.781Z
139.2077794,767.4008653,31451,-1,2025-05-27T16:37:34.781Z
118.8552957,828.892215,31505,-1,2025-05-27T16:37:34.781Z
143.3978633,806.5898494,31563,-1,2025-05-27T16:37:34.781Z
170.3117005,763.2323574,31617,-1,2025-05-27T16:37:34.781Z
175.6859437,756.0961181,31670,-1,2025-05-27T16:37:34.781Z
151.7570294,746.4776557,31724,-1,2025-05-27T16:37:34.781Z
127.1393586,714.8825019,31779,-1,2025-05-27T16:37:34.781Z
101.1052996,735.662299,31848,-1,2025-05-27T16:37:34.781Z
164.8872423,672.8807757,31935,-1,2025-05-27T16:37:34.781Z
195.0907235,685.0866972,31991,-1,2025-05-27T16:37:34.781Z
213.942012,693.9899068,32046,-1,2025-05-27T16:37:34.781Z
145.2825435,810.3762731,32104,-1,2025-05-27T16:37:34.781Z
92.39001551,889.5847775,32158,-1,2025-05-27T16:37:34.781Z
76.51131877,880.1526101,32213,-1,2025-05-27T16:37:34.781Z
29.64976788,860.4556233,32267,-1,2025-05-27T16:37:34.781Z
70.43072287,829.1714398,32327,-1,2025-05-27T16:37:34.781Z
132.1706723,795.7368475,32381,-1,2025-05-27T16:37:34.781Z
81.22696818,793.3998426,32436,-1,2025-05-27T16:37:34.781Z
198.4658324,773.1396286,32493,-1,2025-05-27T16:37:34.781Z
300.2059198,670.9355878,32556,-1,2025-05-27T16:37:34.781Z
335.4107939,691.7734032,32619,-1,2025-05-27T16:37:34.781Z
372.5042366,719.9409296,32678,-1,2025-05-27T16:37:34.781Z
473.8818718,697.4004931,32740,-1,2025-05-27T16:37:34.781Z
507.2705969,731.5671334,32801,-1,2025-05-27T16:37:34.781Z
531.902399,733.076056,32869,-1,2025-05-27T16:37:34.781Z
504.7183605,772.0498882,32933,-1,2025-05-27T16:37:34.781Z
519.8466999,784.7026944,33001,-1,2025-05-27T16:37:34.781Z
580.1476703,766.4390909,33066,-1,2025-05-27T16:37:34.781Z
551.3351835,791.112052,33132,-1,2025-05-27T16:37:34.781Z
600.8630465,797.7263051,33198,-1,2025-05-27T16:37:34.781Z
603.098096,846.4474984,33265,-1,2025-05-27T16:37:34.781Z
653.3872433,825.2054177,33333,-1,2025-05-27T16:37:34.781Z
698.0794194,834.8409209,33399,-1,2025-05-27T16:37:34.781Z
726.2877311,858.9887886,33466,-1,2025-05-27T16:37:34.781Z
700.3955689,880.511813,33535,-1,2025-05-27T16:37:34.781Z
792.112964,845.344014,33601,-1,2025-05-27T16:37:34.781Z
755.2052883,815.9674198,33671,-1,2025-05-27T16:37:34.781Z
736.7887402,782.3624362,33741,-1,2025-05-27T16:37:34.781Z
747.0281957,779.7634278,33804,-1,2025-05-27T16:37:34.781Z
734.663974,780.003176,33869,-1,2025-05-27T16:37:34.781Z
668.8830636,842.2802656,33933,-1,2025-05-27T16:37:34.781Z
618.0836776,791.2688816,34002,-1,2025-05-27T16:37:34.781Z
587.3290063,814.520248,34064,-1,2025-05-27T16:37:34.781Z
532.316529,855.0130218,34126,-1,2025-05-27T16:37:34.781Z
555.1380698,779.2949279,34203,-1,2025-05-27T16:37:34.781Z
689.4992481,775.7613351,34299,-1,2025-05-27T16:37:34.781Z
838.0843919,710.9900395,34364,-1,2025-05-27T16:37:34.781Z
769.0266773,713.6728655,34482,-1,2025-05-27T16:37:34.781Z
767.1625592,773.5266333,34545,-1,2025-05-27T16:37:34.781Z
707.2667898,799.9783539,34618,-1,2025-05-27T16:37:34.781Z
666.1363302,748.0328393,34716,-1,2025-05-27T16:37:34.781Z
628.8916678,759.6510391,34779,-1,2025-05-27T16:37:34.781Z
598.3187996,817.794992,34853,-1,2025-05-27T16:37:34.781Z
624.1128762,836.0213993,34950,-1,2025-05-27T16:37:34.781Z
580.0889128,800.5726767,35012,-1,2025-05-27T16:37:34.781Z
532.0456193,774.3003384,35079,-1,2025-05-27T16:37:34.781Z
573.9771401,736.5118654,35180,-1,2025-05-27T16:37:34.781Z
592.0910014,755.7855818,35248,-1,2025-05-27T16:37:34.781Z
558.3877808,771.020937,35309,-1,2025-05-27T16:37:34.781Z
491.2273408,686.3003752,35369,-1,2025-05-27T16:37:34.781Z
521.005905,683.0000374,35429,-1,2025-05-27T16:37:34.781Z
567.209118,703.2140508,35491,-1,2025-05-27T16:37:34.781Z
653.0346306,653.2029668,35556,-1,2025-05-27T16:37:34.781Z
653.3065228,696.3164432,35617,-1,2025-05-27T16:37:34.781Z
664.1869915,676.4111214,35678,-1,2025-05-27T16:37:34.781Z
665.7088144,661.9063766,35746,-1,2025-05-27T16:37:34.781Z
797.9852719,721.5985486,35814,-1,2025-05-27T16:37:34.781Z
1099.146484,712.5726579,35879,-1,2025-05-27T16:37:34.781Z
1240.803528,760.4451226,35944,-1,2025-05-27T16:37:34.781Z
1497.165971,768.4051375,36009,-1,2025-05-27T16:37:34.781Z
1601.432148,728.019433,36079,-1,2025-05-27T16:37:34.781Z
1721.037686,756.1902784,36150,-1,2025-05-27T16:37:34.781Z
1708.73091,728.0279895,36219,-1,2025-05-27T16:37:34.781Z
1696.3482,720.863094,36290,-1,2025-05-27T16:37:34.781Z
1707.66919,769.788391,36367,-1,2025-05-27T16:37:34.781Z
1572.324726,849.7570146,36439,-1,2025-05-27T16:37:34.781Z
1576.935162,847.9532967,36516,-1,2025-05-27T16:37:34.781Z
1492.958476,836.6315212,36594,-1,2025-05-27T16:37:34.781Z
1470.284013,846.5941732,36667,-1,2025-05-27T16:37:34.781Z
1442.241134,858.5972296,36741,-1,2025-05-27T16:37:34.781Z
1557.58859,755.8760684,36818,-1,2025-05-27T16:37:34.781Z
1521.66366,748.7589508,36888,-1,2025-05-27T16:37:34.781Z
1453.638705,680.8822354,36959,-1,2025-05-27T16:37:34.781Z
1284.449745,695.822348,37041,-1,2025-05-27T16:37:34.781Z
1306.829667,639.2490593,37157,-1,2025-05-27T16:37:34.781Z
1375.718329,683.5673986,37240,-1,2025-05-27T16:37:34.781Z
1269.024418,700.1602618,37352,-1,2025-05-27T16:37:34.781Z
1314.289472,625.4333491,37432,-1,2025-05-27T16:37:34.781Z
1232.604474,737.4603694,37540,-1,2025-05-27T16:37:34.781Z
1476.212862,708.9164896,37618,-1,2025-05-27T16:37:34.781Z
1515.87825,691.9241372,37723,-1,2025-05-27T16:37:34.781Z
1560.666672,807.9245527,37801,-1,2025-05-27T16:37:34.781Z
1398.947024,840.9829201,37907,-1,2025-05-27T16:37:34.781Z
1383.147659,973.894045,37971,-1,2025-05-27T16:37:34.781Z
1391.67086,937.7739181,38038,-1,2025-05-27T16:37:34.781Z
1414.51973,970.897579,38103,-1,2025-05-27T16:37:34.781Z
1444.063853,992.6429885,38168,-1,2025-05-27T16:37:34.781Z
1418.911048,984.6802186,38237,-1,2025-05-27T16:37:34.781Z
1408.531693,962.787521,38304,-1,2025-05-27T16:37:34.781Z
1393.940471,894.0208444,38369,-1,2025-05-27T16:37:34.781Z
1273.087608,952.3172097,38433,-1,2025-05-27T16:37:34.781Z
1216.545187,951.9962293,38497,-1,2025-05-27T16:37:34.781Z
1051.508851,886.4870616,38562,-1,2025-05-27T16:37:34.781Z
945.5969276,882.467373,38632,-1,2025-05-27T16:37:34.781Z
913.7501889,705.8376804,38697,-1,2025-05-27T16:37:34.781Z
782.0111626,702.3278784,38766,-1,2025-05-27T16:37:34.781Z
818.2922582,482.7666949,38835,-1,2025-05-27T16:37:34.781Z
785.4336561,492.9000086,38900,-1,2025-05-27T16:37:34.781Z
692.6161787,407.6585085,38971,-1,2025-05-27T16:37:34.781Z
669.7293121,510.8679562,39039,-1,2025-05-27T16:37:34.781Z
580.3906932,484.7014697,39113,-1,2025-05-27T16:37:34.781Z
548.4141012,447.7564108,39187,-1,2025-05-27T16:37:34.781Z
653.2964366,458.4176493,39255,-1,2025-05-27T16:37:34.781Z
664.2202475,343.2501477,39323,-1,2025-05-27T16:37:34.781Z
732.1219452,344.4875298,39392,-1,2025-05-27T16:37:34.781Z
552.0490999,461.1575951,39468,-1,2025-05-27T16:37:34.781Z
566.1179403,523.5069644,39542,-1,2025-05-27T16:37:34.781Z
798.1157262,646.3181033,39612,-1,2025-05-27T16:37:34.781Z
757.8342635,583.7688982,39683,-1,2025-05-27T16:37:34.781Z
839.4898243,573.8658561,39757,-1,2025-05-27T16:37:34.781Z
901.8910724,608.5484004,39835,-1,2025-05-27T16:37:34.781Z
726.7631528,478.3313791,39915,-1,2025-05-27T16:37:34.781Z
852.493557,475.9686198,39999,-1,2025-05-27T16:37:34.781Z
911.7405028,428.4069301,40075,-1,2025-05-27T16:37:34.781Z
1217.135489,520.2407271,40150,-1,2025-05-27T16:37:34.781Z
1330.288651,553.2291228,40228,-1,2025-05-27T16:37:34.781Z
1328.846132,567.3492589,40302,-1,2025-05-27T16:37:34.781Z
1049.600371,464.6380366,40378,-1,2025-05-27T16:37:34.781Z
1017.787583,422.9023114,40452,-1,2025-05-27T16:37:34.781Z
973.825958,506.8271662,40531,-1,2025-05-27T16:37:34.781Z
960.002302,501.2936241,40605,-1,2025-05-27T16:37:34.781Z
893.0183718,461.2295157,40684,-1,2025-05-27T16:37:34.781Z
800.3682833,557.3209048,40760,-1,2025-05-27T16:37:34.781Z
839.5190744,523.5370143,40833,-1,2025-05-27T16:37:34.781Z
815.8785554,457.4380105,40905,-1,2025-05-27T16:37:34.781Z
785.3760237,343.6541932,40977,-1,2025-05-27T16:37:34.781Z
